Tracking_ID	gene_id	gene	locus	BAP_log2(fold_change)	BAP_test_stat	BAP_p_value	BAP_q_value	BAP_significant	BaP500_Log2FC_0	BaP500_Log2FC_1	BaP500_Log2FC_2	BaP500_Log2FC_3
ENSG00000006327	ENSG00000006327	TNFRSF12A	chr16:3014711-3022383	-0.975171	-1.56887	0.00045	0.00569852	yes	-1.008114357	-1.751810267	-1.701779085	-0.099763882
ENSG00000121858	ENSG00000121858	TNFSF10	chr3:172505507-172523507	1.88381	4.22494	5.00E-05	0.000920822	yes	1.705618873	1.204402911	2.785356016	1.202703848
ENSG00000145901	ENSG00000145901	TNIP1	chr5:151029944-151093577	-0.620484	-1.45967	0.00115	0.0118763	yes	-0.485977988	-0.711111086	-1.103092444	-0.301456119
ENSG00000061938	ENSG00000061938	TNK2	chr3:195863363-195911945	-0.950656	-1.17826	0.0069	0.0449392	yes	-0.430051705	-0.885314515	-1.455441615	-1.246939913
ENSG00000149115	ENSG00000149115	TNKS1BP1	chr11:57299637-57324952	-1.12217	-1.97091	0.00015	0.00239372	yes	-1.254603138	-1.551248696	-0.914845106	-0.870675828
ENSG00000105048	ENSG00000105048	TNNT1	chr19:55132793-55149354	-2.6739	-0.796799	5.00E-05	0.000920822	yes	-3.058620672	-1.956204628	-3.145622332	-2.877454896
ENSG00000141232	ENSG00000141232	TOB1	chr17:50862222-50910232	-0.643318	-1.69239	0.0005	0.00620361	yes	-0.682338644	-0.104842258	-1.163960929	-0.832361568
ENSG00000158882	ENSG00000158882	TOMM40L	chr1:161225938-161238302	1.29019	1.3087	0.0003	0.00412888	yes	1.336128803	1.13456803	1.006132388	1.610506949
ENSG00000198113	ENSG00000198113	TOR4A	chr9:137277748-137282641	-0.668252	-1.77072	0.00075	0.00853246	yes	-0.635637094	-0.544696629	-0.799638364	-0.705125564
ENSG00000103460	ENSG00000103460	TOX3	chr16:52438004-52547802	1.16162	1.72982	0.00015	0.00239372	yes	1.099546268	1.42749126	1.275695765	0.760872908
ENSG00000143514	ENSG00000143514	TP53BP2	chr1:223779898-223845972	-0.612911	-1.21162	0.0006	0.00716698	yes	-0.600257013	-0.554958635	-1.058833714	-0.330670143
ENSG00000146242	ENSG00000146242	TPBG	chr6:82363205-82370828	-0.769919	-2.13708	5.00E-05	0.000920822	yes	-0.812513552	-0.484506715	-0.905764195	-0.921601677
ENSG00000140416	ENSG00000140416	TPM1	chr15:63042631-63071915	-0.668969	-1.6591	0.00025	0.00355878	yes	-0.650525838	-0.948665703	-0.287869735	-0.884828793
ENSG00000167460	ENSG00000167460	TPM4	chr19:16067020-16103005	-0.879839	-1.68557	0.0003	0.00412888	yes	-0.837235253	-0.810856496	-1.532144395	-0.518305363
ENSG00000137364	ENSG00000137364	TPMT	chr6:18128310-18155074	0.700107	1.6586	0.00155	0.0150178	yes	0.524233836	0.48305478	0.761652858	0.976145587
ENSG00000171368	ENSG00000171368	TPPP	chr5:612271-693395	1.16065	2.05767	0.00035	0.00464046	yes	1.173440892	0.927726082	1.565566349	0.867598643
ENSG00000159713	ENSG00000159713	TPPP3	chr16:67389808-67393535	0.561163	1.48901	0.0031	0.0248758	yes	0.499471324	0.10983342	0.868786887	0.66257522
ENSG00000168016	ENSG00000168016	TRANK1	chr3:36826819-36945057	0.879474	1.12628	0.0015	0.0146439	yes	0.753435307	0.503727579	1.490548319	0.531263299
ENSG00000170855	ENSG00000170855	TRIAP1	chr12:120438089-120469793	1.08738	1.50439	0.0055	0.0380522	yes	1.293149221	1.388370985	0.567684168	0.962680194
ENSG00000173334	ENSG00000173334	TRIB1	chr8:125430320-125438405	-1.11726	-3.31001	5.00E-05	0.000920822	yes	-1.222733411	-0.781348134	-1.553459836	-1.020649959
ENSG00000101255	ENSG00000101255	TRIB3	chr20:362834-397559	-0.897849	-2.59231	5.00E-05	0.000920822	yes	-0.867467292	-0.668902725	-1.884947818	-0.516836025
ENSG00000154370	ENSG00000154370	TRIM11	chr1:228393672-228406840	-1.06297	-1.36592	0.0043	0.0315445	yes	-0.652650972	-1.863452743	-1.243393401	-0.782717104
ENSG00000108448	ENSG00000108448	TRIM16L	chr17:18697997-18736118	1.27482	2.38464	5.00E-05	0.000920822	yes	1.717466969	1.336843407	-0.056569063	1.53735924
ENSG00000109654	ENSG00000109654	TRIM2	chr4:153152341-153339320	0.704743	1.24456	0.00045	0.00569852	yes	0.536397641	1.208555977	0.571954386	0.346501634
ENSG00000122779	ENSG00000122779	TRIM24	chr7:138460333-138589993	-0.456722	-1.31795	0.00635	0.0424346	yes	-0.509453792	-0.339609124	-0.403622279	-0.586717816
ENSG00000121060	ENSG00000121060	TRIM25	chr17:56887908-56914038	-1.89641	-2.51224	5.00E-05	0.000920822	yes	-1.640317183	-1.770873038	-2.213494382	-2.029046242
ENSG00000204616	ENSG00000204616	TRIM31	chr6:30102896-30114724	-1.6299	-1.45776	0.00135	0.013421	yes	-2.536872236	-1.036564958	-2.136730155	-1.303116027
ENSG00000147573	ENSG00000147573	TRIM55	chr8:66126895-66175487	1.41745	1.32197	0.00515	0.0362892	yes	1.203469523	1.160725052	1.757616401	1.46702156
ENSG00000121236	ENSG00000121236	TRIM6	chr11:5248082-5645789	1.49931	1.10384	0.00415	0.0308289	yes	1.544874742	1.224351937	1.448047203	1.733631615
ENSG00000167333	ENSG00000167333	TRIM68	chr11:4598671-4608259	1.98336	2.28371	5.00E-05	0.000920822	yes	2.181266344	1.804998471	2.223803315	1.639447074
ENSG00000171206	ENSG00000171206	TRIM8	chr10:102644495-102658407	-0.60098	-1.76447	0.0004	0.00515795	yes	-0.70921139	-0.707657119	-0.548355235	-0.455105659
ENSG00000125733	ENSG00000125733	TRIP10	chr19:6737924-6751526	-0.857897	-2.01663	5.00E-05	0.000920822	yes	-0.898385458	-1.341410416	-1.18752622	-0.256970088
ENSG00000043514	ENSG00000043514	TRIT1	chr1:39841021-39883511	0.988928	1.48795	0.0007	0.00806114	yes	0.874702809	0.908978526	0.829576525	1.292980439
ENSG00000136932	ENSG00000136932	TRMO	chr9:97904488-97922570	0.730825	1.26686	0.0058	0.0396802	yes	0.590712709	0.581112978	0.631380841	1.061649525
ENSG00000167723	ENSG00000167723	TRPV3	chr17:3439922-3557995	-2.19802	-2.65014	5.00E-05	0.000920822	yes	-2.198568668	-1.641531768	-3.579695626	-2.001510059
ENSG00000165832	ENSG00000165832	TRUB1	chr10:114938192-114977676	1.08468	3.09386	5.00E-05	0.000920822	yes	0.817841851	1.192771586	1.205852526	1.089640805
ENSG00000165699	ENSG00000165699	TSC1	chr9:132891347-132944633	-0.926796	-1.59747	0.0004	0.00515795	yes	-0.648730392	-0.887358683	-0.902847009	-1.355399055
ENSG00000196428	ENSG00000196428	TSC22D2	chr3:150408334-150466431	-0.724525	-1.69485	0.00025	0.00355878	yes	-0.846079723	0.079189004	-1.813856143	-0.933350126
ENSG00000121297	ENSG00000121297	TSHZ3	chr19:31274944-31417794	-0.973758	-1.31206	0.00175	0.0164144	yes	-0.969604049	-0.921253137	-1.187265489	-0.839372993
ENSG00000117472	ENSG00000117472	TSPAN1	chr1:46040139-46185958	0.739269	1.81523	0.0003	0.00412888	yes	0.751385886	0.053462017	1.008147603	0.959648362
ENSG00000106537	ENSG00000106537	TSPAN13	chr7:16753534-16784536	0.965233	2.86623	5.00E-05	0.000920822	yes	0.98810135	0.818472834	1.233122119	0.775389718
ENSG00000231738	ENSG00000231738	TSPAN19	chr12:85014310-85036277	1.57654	2.24872	5.00E-05	0.000920822	yes	1.769283627	1.851502834	0.977821949	1.557334387
ENSG00000011105	ENSG00000011105	TSPAN9	chr12:3077354-3286564	-1.52167	-1.1105	0.0072	0.0464853	yes	-1.627810438	-2.288969559	-1.747631547	-0.818229612
ENSG00000187189	ENSG00000187189	TSPYL4	chr6:116249960-116254140	0.833394	1.98652	5.00E-05	0.000920822	yes	0.837323689	0.615703466	1.263198673	0.493838499
ENSG00000128311	ENSG00000128311	TST	chr22:37010858-37029822	1.8719	2.34056	0.0001	0.00170374	yes	1.980600094	1.71095241	2.239711882	1.431458273
ENSG00000143643	ENSG00000143643	TTC13	chr1:230906242-230978875	0.882764	1.39368	0.00245	0.0210488	yes	1.132920147	1.081975067	0.766263619	0.448703277
ENSG00000204815	ENSG00000204815	TTC25	chr17:41930634-41965651	1.02196	1.5409	0.0012	0.0122139	yes	1.205074526	1.189491918	1.219266303	0.272872908
ENSG00000105948	ENSG00000105948	TTC26	chr7:139133743-139191986	1.20577	2.39295	5.00E-05	0.000920822	yes	1.192733568	1.352329104	1.427048001	0.764128139
ENSG00000137473	ENSG00000137473	TTC29	chr4:146706637-146945882	1.09109	2.77307	5.00E-05	0.000920822	yes	1.003715542	0.769224553	1.29033091	1.24247254
ENSG00000182670	ENSG00000182670	TTC3	chr21:37073225-37203112	1.12117	1.7196	0.0011	0.0115288	yes	0.263634407	1.490373031	1.334968275	1.116433186
ENSG00000197557	ENSG00000197557	TTC30A	chr2:177603088-177618966	1.67093	4.04107	5.00E-05	0.000920822	yes	1.637144683	1.649918171	2.1265875	1.084966388
ENSG00000196659	ENSG00000196659	TTC30B	chr2:177548997-177553014	1.4033	3.36016	5.00E-05	0.000920822	yes	1.531705056	1.4040765	1.679754331	0.87872085
ENSG00000183891	ENSG00000183891	TTC32	chr2:19896642-19901986	1.56694	1.74882	0.0017	0.0160629	yes	1.716232434	1.225369365	1.770848765	1.492923382
ENSG00000165914	ENSG00000165914	TTC7B	chr14:90524563-90816479	-1.41879	-1.39821	0.0005	0.00620361	yes	-1.679736604	-1.733821984	-1.329370383	-1.042855914
ENSG00000167552	ENSG00000167552	TUBA1A	chr12:49184795-49274603	1.79262	1.58941	0.00305	0.0245865	yes	1.78428247	1.297257154	2.707679511	0.508910681
ENSG00000188229	ENSG00000188229	TUBB4B	chr9:137241212-137247770	1.15371	3.18749	5.00E-05	0.000920822	yes	0.892628222	0.378914508	2.041332031	0.701557316
ENSG00000176014	ENSG00000176014	TUBB6	chr18:12307668-12377314	-1.00857	-1.21093	0.0073	0.046959	yes	-0.649288873	-0.990535054	-1.362468059	-1.125469526
ENSG00000108423	ENSG00000108423	TUBD1	chr17:59859481-59892945	0.990864	1.51191	0.0005	0.00620361	yes	1.141978042	0.574036644	1.145692543	1.02960533
ENSG00000143367	ENSG00000143367	TUFT1	chr1:151540304-151583583	-1.14261	-2.82564	5.00E-05	0.000920822	yes	-0.948108395	-0.989763125	-1.820939584	-0.980378641
ENSG00000247596	ENSG00000247596	TWF2	chr3:52221079-52241097	-0.783586	-1.51373	0.00305	0.0245865	yes	-0.712376905	-1.206284471	-0.364752269	-0.990269534
ENSG00000122691	ENSG00000122691	TWIST1	chr7:19020990-19117672	-1.56072	-2.43612	5.00E-05	0.000920822	yes	-1.482227191	-1.701948202	-2.220546914	-1.070770498
ENSG00000084652	ENSG00000084652	TXLNA	chr1:32179685-32198285	0.580025	1.67852	0.00095	0.0102695	yes	0.871768178	0.13577209	0.651556231	0.565647777
ENSG00000136810	ENSG00000136810	TXN	chr9:110243810-110256640	0.797262	2.2692	5.00E-05	0.000920822	yes	0.95840763	1.152382135	-0.743830747	1.129670726
ENSG00000265972	ENSG00000265972	TXNIP	chr1:145992434-145996600	-1.3671	-2.28389	5.00E-05	0.000920822	yes	-1.533143465	-1.052986564	-2.054450755	-1.051574912
ENSG00000160201	ENSG00000160201	U2AF1	chr21:43092955-43107587	-0.863555	-2.00906	0.0001	0.00170374	yes	-0.623865561	-0.063395881	-1.799295783	-1.712498266
ENSG00000063244	ENSG00000063244	U2AF2	chr19:55654145-55674715	-0.543459	-1.41826	0.00305	0.0245865	yes	-0.367606837	-0.791679863	-0.379814902	-0.68218446
ENSG00000117143	ENSG00000117143	UAP1	chr1:162561505-162599842	-0.510388	-1.39315	0.00385	0.0293261	yes	-0.678010814	-0.172189971	-0.441596449	-0.83830144
ENSG00000197355	ENSG00000197355	UAP1L1	chr9:137077500-137084539	-1.03084	-1.86856	5.00E-05	0.000920822	yes	-0.793538049	-1.365690186	-0.846239078	-1.195998809
ENSG00000033178	ENSG00000033178	UBA6	chr4:67612651-67701179	-0.785585	-1.62951	0.00035	0.00464046	yes	-0.922899918	-0.315614233	-1.238590705	-0.821826484
ENSG00000185262	ENSG00000185262	UBALD2	chr17:76265201-76271299	-0.66158	-1.6307	0.00065	0.00761591	yes	-0.840757801	-0.877890557	-1.360133562	0.051967992
ENSG00000165006	ENSG00000165006	UBAP1	chr9:34179004-34329200	-0.837363	-1.82235	0.0019	0.0173934	yes	-1.135218906	-0.482323447	-1.612864438	-0.433183985
ENSG00000154127	ENSG00000154127	UBASH3B	chr11:122655674-122814473	-1.54934	-1.37662	0.00125	0.0125865	yes	-1.948703165	-1.53335154	-1.361550057	-1.422834021
ENSG00000119048	ENSG00000119048	UBE2B	chr5:134371178-134391992	-0.62396	-1.34745	0.00495	0.0352141	yes	-0.652367702	-0.244631463	-1.358007406	-0.463623353
ENSG00000182247	ENSG00000182247	UBE2E2	chr3:23203019-23591793	-1.20472	-1.51475	0.00225	0.0197025	yes	-1.407483844	-1.256779347	-0.863725269	-1.356831843
ENSG00000103275	ENSG00000103275	UBE2I	chr16:1305546-1327018	-0.692178	-1.88032	0.0001	0.00170374	yes	-0.780655448	-0.772198278	-0.76105476	-0.477979477
ENSG00000140367	ENSG00000140367	UBE2Q2	chr15:75843284-75901078	-0.523344	-1.35501	0.0052	0.036605	yes	-0.627436973	-0.281080064	-0.707748828	-0.513630326
ENSG00000077152	ENSG00000077152	UBE2T	chr1:202331656-202341980	1.58326	1.96332	0.00035	0.00464046	yes	1.461730073	1.286402576	2.156671685	1.222436254
ENSG00000138629	ENSG00000138629	UBL7	chr15:74445976-74461182	0.903885	1.698	0.00085	0.00938259	yes	0.630929976	1.077602468	0.113056778	1.456162589
ENSG00000127481	ENSG00000127481	UBR4	chr1:19072109-19210276	-0.841716	-0.884466	0.0041	0.0305379	yes	-0.888202506	-0.536400774	-1.252494118	-0.779869744
ENSG00000168246	ENSG00000168246	UBTD2	chr5:172209639-172284071	-0.536624	-1.61277	0.00075	0.00853246	yes	-0.614471637	-0.154761493	-0.890576136	-0.584932405
ENSG00000162543	ENSG00000162543	UBXN10	chr1:20184241-20196048	1.19761	3.32959	5.00E-05	0.000920822	yes	1.085470984	0.784233045	1.73556668	1.00003976
ENSG00000175567	ENSG00000175567	UCP2	chr11:73974666-73983307	0.919618	2.32204	5.00E-05	0.000920822	yes	0.809288303	0.660624447	1.287572939	0.841694186
ENSG00000143222	ENSG00000143222	UFC1	chr1:161152775-161159349	0.544951	1.34302	0.0068	0.0444727	yes	0.644459391	0.082352235	0.525077793	0.827797161
ENSG00000148154	ENSG00000148154	UGCG	chr9:111896765-111935369	-0.547996	-1.17284	0.0022	0.0193971	yes	-0.716857028	-0.02320584	-1.031940905	-0.611840126
ENSG00000175970	ENSG00000175970	UNC119B	chr12:120710434-120723640	0.974346	2.42429	5.00E-05	0.000920822	yes	1.092994343	0.966044447	1.278930403	0.428439258
ENSG00000198722	ENSG00000198722	UNC13B	chr9:35161991-35405338	-0.467495	-1.34525	0.004	0.029983	yes	-0.56816013	-0.782630799	-0.226791202	-0.353724513
ENSG00000092929	ENSG00000092929	UNC13D	chr17:75827224-75844717	-1.48616	-1.29043	0.0025	0.0212968	yes	-1.318431659	-0.882012606	-2.511906095	-1.694574504
ENSG00000140553	ENSG00000140553	UNC45A	chr15:90929963-90963125	-0.62717	-1.32153	0.0037	0.0285379	yes	-0.322545551	-1.131219822	-0.598991805	-0.570517178
ENSG00000107731	ENSG00000107731	UNC5B	chr10:71212569-71302864	-1.13886	-3.3933	5.00E-05	0.000920822	yes	-1.098320223	-1.219652339	-1.156683046	-1.084718675
ENSG00000183696	ENSG00000183696	UPP1	chr7:48088627-48108733	-1.89098	-3.87796	5.00E-05	0.000920822	yes	-1.985951179	-1.663651796	-3.757919359	-1.195971735
ENSG00000094841	ENSG00000094841	UPRT	chrX:75274084-75304600	0.830696	1.43352	0.00245	0.0210488	yes	0.40085499	1.418800628	0.799739058	0.464107344
ENSG00000137288	ENSG00000137288	UQCC2	chr6:33620364-33711727	-1.20062	-1.11358	0.00275	0.0227399	yes	-1.298496569	-1.430198984	-0.823207785	-1.330816387
ENSG00000010256	ENSG00000010256	UQCRC1	chr3:48599001-48610976	-0.69616	-1.53468	0.0024	0.0207456	yes	-0.57123574	-0.942396944	-0.598886841	-0.700911688
ENSG00000152484	ENSG00000152484	USP12	chr13:27066141-27171896	-0.629498	-1.59954	0.00025	0.00355878	yes	-0.849909646	-0.167044024	-1.093994903	-0.574194876
ENSG00000184979	ENSG00000184979	USP18	chr22:18149898-18177397	0.915698	1.46089	0.00535	0.0372703	yes	0.911195477	-0.101233181	1.379991994	1.091140006
ENSG00000036672	ENSG00000036672	USP2	chr11:119355214-119381726	1.52816	1.80455	5.00E-05	0.000920822	yes	1.384558741	0.959634741	2.139459716	1.364596158
ENSG00000170832	ENSG00000170832	USP32	chr17:60179093-60431421	-0.671249	-1.28104	0.0019	0.0173934	yes	-1.010049043	-0.605434465	-0.883035465	-0.293674494
ENSG00000118369	ENSG00000118369	USP35	chr11:78139770-78214711	-2.09461	-2.95564	5.00E-05	0.000920822	yes	-2.084840847	-1.823773405	-2.39818751	-2.128967726
ENSG00000111962	ENSG00000111962	UST	chr6:148747327-149076990	-0.837148	-1.9827	5.00E-05	0.000920822	yes	-1.103059255	-0.907823473	-0.653424131	-0.72568296
ENSG00000253797	ENSG00000253797	UTP14C	chr13:52012397-52033600	0.746012	1.48086	0.0031	0.0248758	yes	0.768275183	0.853139352	0.910516187	0.399689862
ENSG00000120800	ENSG00000120800	UTP20	chr12:101280108-101386616	0.952953	1.85624	0.0001	0.00170374	yes	0.425716457	1.010418085	1.303667266	0.938877802
ENSG00000132467	ENSG00000132467	UTP3	chr4:70688478-70690551	0.598468	1.47614	0.00375	0.0288447	yes	0.905050294	0.798449495	0.215744576	0.359847187
ENSG00000163945	ENSG00000163945	UVSSA	chr4:1347265-1388049	-0.576378	-1.199	0.00515	0.0362892	yes	-0.230651053	-0.367565239	-0.640031956	-1.273869064
ENSG00000103043	ENSG00000103043	VAC14	chr16:70687438-70801161	-0.876646	-2.34714	5.00E-05	0.000920822	yes	-0.699722409	-1.083347242	-1.097281169	-0.681514729
ENSG00000168140	ENSG00000168140	VASN	chr16:4314760-4425705	-1.08268	-1.41681	0.0059	0.0401889	yes	-1.165710781	-1.195696023	-1.18395799	-0.820782925
ENSG00000108828	ENSG00000108828	VAT1	chr17:43014604-43025123	-0.973873	-2.34223	5.00E-05	0.000920822	yes	-0.943148311	-1.267639878	-1.151404755	-0.619428971
ENSG00000160293	ENSG00000160293	VAV2	chr9:133761893-133992604	-1.06661	-2.67755	5.00E-05	0.000920822	yes	-1.238468266	-0.818186774	-1.512957027	-0.815037948
ENSG00000134215	ENSG00000134215	VAV3	chr1:107571159-107994607	1.98603	1.70269	5.00E-05	0.000920822	yes	1.762495571	1.454436553	2.824693547	1.393880198
ENSG00000165637	ENSG00000165637	VDAC2	chr10:75210153-75231448	-0.777812	-2.2171	5.00E-05	0.000920822	yes	-0.768139963	-0.656145968	-1.15298467	-0.596050205
ENSG00000112715	ENSG00000112715	VEGFA	chr6:43770183-43786487	-1.62404	-3.0254	5.00E-05	0.000920822	yes	-1.427553246	-0.990491185	-2.519361414	-2.010312635
ENSG00000206538	ENSG00000206538	VGLL3	chr3:86937968-86991119	-1.57452	-3.51182	5.00E-05	0.000920822	yes	-2.181967559	-1.03458522	-1.536871948	-1.786603739
ENSG00000026025	ENSG00000026025	VIM	chr10:17214238-17237593	-1.16211	-2.88354	5.00E-05	0.000920822	yes	-1.151800903	-0.826546247	-1.434602559	-1.309204103
ENSG00000232354	ENSG00000232354	VIPR1-AS1	chr3:42489298-42537573	2.06834	0.407372	5.00E-05	0.000920822	yes	0.602701235	3.14291286	0.389882602	2.354535532
ENSG00000160131	ENSG00000160131	VMA21	chrX:151396514-151409364	0.580656	1.63766	0.0008	0.0089782	yes	0.431046552	0.851917648	0.544260813	0.454948867
ENSG00000112299	ENSG00000112299	VNN1	chr6:132681589-132714049	0.981238	2.39155	5.00E-05	0.000920822	yes	1.428993226	0.990365238	1.020647252	0.249176104
ENSG00000093134	ENSG00000093134	VNN3	chr6:132722786-132734765	1.08972	2.28175	5.00E-05	0.000920822	yes	0.97625159	1.364433682	0.936402321	1.040886021
ENSG00000132821	ENSG00000132821	VSTM2L	chr20:37903103-37945350	0.772674	1.8057	0.0003	0.00412888	yes	0.436533462	-0.097555631	1.380429445	0.957778738
ENSG00000134258	ENSG00000134258	VTCN1	chr1:117143586-117210960	0.910611	2.34417	5.00E-05	0.000920822	yes	0.705705649	0.619082449	1.632597803	0.324019022
ENSG00000179403	ENSG00000179403	VWA1	chr1:1434860-1442882	1.76241	1.53879	0.00195	0.017759	yes	1.331108973	0.556509031	2.860514639	1.214877464
ENSG00000168658	ENSG00000168658	VWA3B	chr2:98087115-98313299	0.898145	1.25391	0.00625	0.0419452	yes	0.803874588	0.282119822	1.471013574	0.783034446
ENSG00000110002	ENSG00000110002	VWA5A	chr11:124115361-124147721	0.81413	2.0772	5.00E-05	0.000920822	yes	0.868384533	0.632938499	1.088286725	0.61390338
ENSG00000167992	ENSG00000167992	VWCE	chr11:61258285-61295424	1.62942	1.25335	0.00255	0.0216053	yes	2.169074983	1.673699483	1.108188148	1.340375807
ENSG00000095787	ENSG00000095787	WAC	chr10:28522651-28623112	-0.621765	-1.49934	0.00055	0.00668866	yes	-0.747096158	-0.222844965	-0.923210969	-0.690829005
ENSG00000140105	ENSG00000140105	WARS	chr14:100333787-100530303	-0.739687	-1.50255	0.0024	0.0207456	yes	-0.600776885	-0.769241955	-0.775887881	-0.82285322
ENSG00000158195	ENSG00000158195	WASF2	chr1:27404225-27490158	-0.655528	-1.87516	0.0002	0.00299194	yes	-0.796216071	-0.857573612	-0.938765134	-0.168194731
ENSG00000146556	ENSG00000146556	WASH2P	chr2:113588549-113601261	-0.875443	-1.45185	0.0053	0.0369951	yes	-0.349885296	-1.183140393	-0.87183834	-1.290343816
ENSG00000182484	ENSG00000182484	WASH6P	chrX:155997580-156027877	-0.821283	-1.25838	0.00445	0.0325434	yes	-0.028169904	-0.87618901	-1.447625881	-1.427939408
ENSG00000106299	ENSG00000106299	WASL	chr7:123681934-123749067	-0.601126	-1.59891	0.0018	0.0167277	yes	-0.783865562	-0.025559046	-1.397010767	-0.527024651
ENSG00000071127	ENSG00000071127	WDR1	chr4:10074338-10116949	-0.452182	-1.18007	0.0065	0.0430698	yes	-0.441625375	-0.453683898	-0.869314951	-0.136284461
ENSG00000148225	ENSG00000148225	WDR31	chr9:113313221-113340298	1.31922	2.75627	5.00E-05	0.000920822	yes	1.307116912	1.165731116	1.66949686	1.058146777
ENSG00000174776	ENSG00000174776	WDR49	chr3:167441788-167653983	0.930004	1.6543	5.00E-05	0.000920822	yes	0.634100306	0.787784413	1.612830003	0.360884486
ENSG00000103091	ENSG00000103091	WDR59	chr16:74871366-75110994	-0.89659	-1.43868	0.0038	0.0291182	yes	-0.585052154	-1.294496691	-0.770721554	-1.034478449
ENSG00000152763	ENSG00000152763	WDR78	chr1:66812884-66924887	0.834275	2.01711	0.0001	0.00170374	yes	0.541958556	0.716542027	1.303916818	0.644939061
ENSG00000140527	ENSG00000140527	WDR93	chr15:89690796-89743638	1.68938	1.40958	0.00125	0.0125865	yes	1.552756904	2.120355105	1.766828587	1.147914901
ENSG00000156795	ENSG00000156795	WDYHV1	chr8:123416724-123467230	-0.614044	-1.71825	0.0004	0.00515795	yes	-0.645208316	-0.914095977	-0.484749215	-0.456506803
ENSG00000166483	ENSG00000166483	WEE1	chr11:9573680-9593457	-0.823153	-1.65247	0.00035	0.00464046	yes	-0.793689353	-0.14494457	-1.603815316	-1.150305502
ENSG00000261040	ENSG00000261040	WFDC21P	chr17:60079308-60091885	-0.589691	-1.52719	0.00265	0.0222521	yes	-0.127997499	-0.820468849	-0.929366135	-0.618187017
